idDrink,strDrink,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,Drink_ABV
15200,A Day at the Beach,Coconut rum,Amaretto,Orange juice,Grenadine,,,,,,,,,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
17184,Between The Sheets,Brandy,Light rum,Triple sec,Lemon juice,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
15951,Black Forest Shake,Ice,Chocolate syrup,Cherry brandy,Vodka,Milk,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16158,Whitecap Margarita,Ice,Tequila,Cream of coconut,Lime juice,,,,,,,,,8.0,2.0,32.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
16354,Arizona Antifreeze,Vodka,Midori melon liqueur,Sweet and sour,,,,,,,,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
16987,Irish Curdling Cow,Baileys irish cream,Bourbon,Vodka,Orange juice,,,,,,,,,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
178326,White Wine Sangria,Lime,lemon,White Wine,Strawberries,Apple,Apple Brandy,Soda Water,,,,,,0.0,0.0,0.0,8.0,8.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,9
178339,The Strange Weaver,Light Rum,Gin,Sweet Vermouth,Campari,Lemon Juice,Orgeat Syrup,Orange Peel,,,,,,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
11205,California Lemonade,Blended whiskey,Lemon,Lime,Powdered sugar,Grenadine,Carbonated water,,,,,,,2.0,1.0,1.0,0.5,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
12316,Strawberry Daiquiri,Strawberry schnapps,Light rum,Lime juice,Powdered sugar,Strawberries,,,,,,,,2.0,1.0,1.0,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12474,Waikiki Beachcomber,Triple sec,Gin,Pineapple juice,,,,,,,,,,4.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
12744,Microwave Hot Cocoa,Sugar,Cocoa powder,Salt,Water,Milk,Vanilla extract,,,,,,,2.5,1.5,0.25,1.5,16.0,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0
12746,Nuked Hot Chocolate,Cocoa powder,Sugar,Vanilla extract,Milk,,,,,,,,,0.334,0.167,0.334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12760,Surf City Lifesaver,Ouzo,Baileys irish cream,Gin,Grand Marnier,,,,,,,,,1.5,1.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
13036,Strawberry Lemonade,Lemon,Sugar,Strawberries,Water,,,,,,,,,1.0,0.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13042,Sunny Holiday Punch,Pineapple juice,Club soda,Orange juice,Lemon,Berries,Champagne,,,,,,,6.0,8.0,6.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13675,Flander's Flake-Out,Sambuca,Sarsaparilla,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14306,Amaretto Stone Sour,Amaretto,Sour mix,Orange juice,,,,,,,,,,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
15092,Pysch Vitamin Light,Orange juice,Apple juice,Pineapple juice,Ice,,,,,,,,,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15789,Snakebite and Black,Lager,Cider,Blackcurrant squash,,,,,,,,,,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16271,The Evil Blue Thing,Creme de Cacao,Blue Curacao,Light rum,,,,,,,,,,1.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
16275,Jack's Vanilla Coke,Ice,Tennessee whiskey,Vanilla extract,Coca-Cola,,,,,,,,,0.0,2.0,0.167,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
16485,Flaming Lamborghini,Kahlua,Sambuca,Blue Curacao,Baileys irish cream,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
16943,A Gilligan's Island,Vodka,Peach schnapps,Orange juice,Cranberry juice,,,,,,,,,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
17094,Alice in Wonderland,Amaretto,Grand Marnier,Southern Comfort,,,,,,,,,,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
17224,Absolutely Fabulous,Vodka,Cranberry Juice,Champagne,,,,,,,,,,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
178335,Lazy Coconut Paloma,Coconut Liqueur,Grapefruit Juice,Soda Water,,,,,,,,,,0.0,0.16899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11121,Bobby Burns Cocktail,Sweet Vermouth,Scotch,Benedictine,Lemon peel,,,,,,,,,1.5,1.5,0.20875000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
11390,Frozen Mint Daiquiri,Light rum,Lime juice,Mint,Sugar,,,,,,,,,2.0,0.5,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
12322,Strawberry Margarita,Strawberry schnapps,Tequila,Triple sec,Lemon juice,Strawberries,Salt,,,,,,,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
12710,Apple Berry Smoothie,Berries,Apple,,,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12714,Kiwi Papaya Smoothie,Kiwi,Papaya,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13535,Pink Panty Pulldowns,Sprite,Pink lemonade,Vodka,,,,,,,,,,33.8,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
14133,Cosmopolitan Martini,Cointreau,Vodka,Lime,Cranberry juice,,,,,,,,,2.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
14282,California Root Beer,Kahlua,Galliano,Soda water,,,,,,,,,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
14510,Bailey's Dream Shake,Baileys irish cream,Vanilla ice-cream,Cream,,,,,,,,,,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
16134,Absolutly Screwed Up,Absolut Citron,Orange juice,Triple sec,Ginger ale,,,,,,,,,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
17005,A True Amaretto Sour,Amaretto,Lemon,Ice,Maraschino cherry,,,,,,,,,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
17204,Long Island Iced Tea,Vodka,Tequila,Light rum,Gin,Coca-Cola,Lemon peel,,,,,,,2.0,2.0,2.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
17214,Russian Spring Punch,Vodka,Creme de Cassis,Sugar Syrup,Lemon Juice,,,,,,,,,1.6900000000000002,1.6900000000000002,0.338,1.6900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
178329,Captain Kidd's Punch,Rum,Lime Juice,Egg White,Bitters,Sugar,Nutmeg,,,,,,,3.0,1.5,1.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
11010,After Dinner Cocktail,Apricot brandy,Triple sec,Lime,Lime,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
11011,After Supper Cocktail,Triple sec,Apricot brandy,Lemon juice,,,,,,,,,,1.0,1.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
11145,Classic Old-Fashioned,Bitters,Water,Sugar,Bourbon,Orange,Maraschino cherry,,,,,,,0.75,0.167,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
11339,English Rose Cocktail,Apricot brandy,Gin,Dry Vermouth,Grenadine,Lemon juice,Cherry,,,,,,,4.0,1.5,4.0,0.167,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
11985,Quarter Deck Cocktail,Light rum,Sherry,Lime,,,,,,,,,,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12716,Mango Orange Smoothie,Mango,Orange,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16202,Amaretto Sweet & Sour,Amaretto,Sweet and sour,Midori melon liqueur,Pineapple juice,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17065,Caribbean Boilermaker,Corona,Light rum,,,,,,,,,,,12.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17229,Adios Amigos Cocktail,Rum,Dry Vermouth,Cognac,Gin,Fresh Lime Juice,Sugar Syrup,Water,,,,,,1.5,3.0,3.0,3.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,14
17233,Salted Toffee Martini,Gin,Chocolate liqueur,Amaretto,Chocolate Sauce,Salted Chocolate,,,,,,,,0.0,0.0,0.16899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
178323,Passion Fruit Martini,Vodka,Sugar Syrup,Passion fruit juice,,,,,,,,,,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
12720,Kill the cold Smoothie,Ginger,Lemon,Water,,,,,,,,,,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
14588,151 Florida Bushwacker,Malibu rum,Light rum,151 proof rum,Dark Creme de Cacao,Cointreau,Milk,Coconut liqueur,Vanilla ice-cream,,,,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,19
15675,A midsummernight dream,Vodka,Kirschwasser,Strawberry liqueur,Strawberries,Schweppes Russchian,,,,,,,,2.0,1.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
16958,Apple Pie with A Crust,Apple juice,Malibu rum,Cinnamon,,,,,,,,,,4.5,1.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
178334,Death in the Afternoon,Absinthe,Champagne,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178346,Elderflower Caipirinha,Cachaca,Lime,Elderflower cordial,,,,,,,,,,0.0,0.0,1.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17832,A Night In Old Mandalay,Light rum,Añejo rum,Orange juice,Lemon juice,Ginger ale,Lemon peel,,,,,,,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
11243,Chocolate Black Russian,Kahlua,Vodka,Chocolate ice-cream,,,,,,,,,,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
11476,Highland Fling Cocktail,Scotch,Sweet Vermouth,Orange bitters,Olive,,,,,,,,,1.5,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
12656,Banana Strawberry Shake,Strawberries,Banana,Yoghurt,Milk,Honey,,,,,,,,32.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16082,Almond Chocolate Coffee,Amaretto,Dark Creme de Cacao,Coffee,,,,,,,,,,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
17002,Gideon's Green Dinosaur,Dark rum,Vodka,Triple sec,Tequila,Melon liqueur,Mountain Dew,,,,,,,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
178341,Orange Rosemary Collins,Gin,Orange Juice,Lemon Juice,Rosemary Syrup,Soda Water,Rosemary,Orange Peel,,,,,,1.5,0.0,0.0,0.16899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
12730,Castillian Hot Chocolate,Cocoa powder,Sugar,Cornstarch,Water,Milk,,,,,,,,16.0,8.0,1.169,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12738,Hot Chocolate to Die for,Chocolate,Butter,Vanilla extract,Half-and-half,Marshmallows,,,,,,,,2.0,0.167,0.334,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12796,Caribbean Orange Liqueur,Orange,Vodka,Sugar,,,,,,,,,,0.0,24.0,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
12914,Egg-Nog - Classic Cooked,Egg,Sugar,Salt,Milk,Vanilla extract,,,,,,,,0.0,32.0,0.668,32.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14157,Ziemes Martini Apfelsaft,Vermouth,Apple juice,,,,,,,,,,,1.352,2.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
17174,Cherry Electric Lemonade,Gin,Tequila,Vodka,White rum,Triple Sec,Cherry Grenadine,Sweet and sour,Club soda,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,20
17221,Boozy Snickers Milkshake,Vanilla Ice-Cream,Milk,Godiva liqueur,Whipped Cream,caramel sauce,chocolate sauce,Mini-snickers bars,,,,,,24.0,8.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11391,Frozen Pineapple Daiquiri,Light rum,Pineapple,Lime juice,Sugar,,,,,,,,,1.5,0.0,0.5,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
12854,Scottish Highland Liqueur,Johnnie Walker,Honey,Angelica root,Fennel seeds,Lemon peel,,,,,,,,25.5,12.0,0.334,0.668,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11786,Mississippi Planters Punch,Brandy,Light rum,Bourbon,Lemon,Powdered sugar,Carbonated water,,,,,,,1.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
12708,Banana Cantaloupe Smoothie,Cantaloupe,Banana,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14560,A.D.M. (After Dinner Mint),White Creme de Menthe,Southern Comfort,Vodka,Hot chocolate,,,,,,,,,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
15024,Absolutely Cranberry Smash,Absolut Vodka,Cranberry juice,Ginger ale,Ice,,,,,,,,,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
15300,3-Mile Long Island Iced Tea,Gin,Light rum,Tequila,Triple sec,Vodka,Coca-Cola,Sweet and sour,Bitters,Lemon,,,,2.0,2.0,2.0,2.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,32
178332,Smashed Watermelon Margarita,Watermelon,Mint,Grapefruit Juice,Lime,Tequila,Watermelon,Mint,,,,,,16.0,0.0,24.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12690,Lassi - A South Indian Drink,Yoghurt,Water,Cumin seed,Salt,Mint,,,,,,,,16.0,10.0,0.334,0.668,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12718,Pineapple Gingerale Smoothie,Ginger,Pineapple,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
12748,Orange Scented Hot Chocolate,Milk,Chocolate,Orange peel,Espresso,Nutmeg,,,,,,,,16.0,4.0,5.0,0.334,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13200,Owen's Grandmother's Revenge,Whiskey,Beer,Lemonade,Ice,,,,,,,,,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
16447,Brandon and Will's Coke Float,Vanilla ice-cream,Coca-Cola,Bourbon,,,,,,,,,,4.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
12712,Grape lemon pineapple Smoothie,Grapes,Lemon,Pineapple,,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16100,Amaretto Stone Sour Alternative,Sour mix,Amaretto,Tequila,Orange juice,,,,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
12658,Banana Strawberry Shake Daiquiri,Strawberries,Banana,Apple juice,,,,,,,,,,32.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16984,Radioactive Long Island Iced Tea,Rum,Vodka,Tequila,Gin,Triple sec,Chambord raspberry liqueur,Midori melon liqueur,Malibu rum,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,41
14029,57 Chevy with a White License Plate,Creme de Cacao,Vodka,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
17246,Empellón Cocina's Fat-Washed Mezcal,Mezcal,Chocolate liqueur,Coffee liqueur,,,,,,,,,,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
